term_str,n,tfidf_x,dfidf,syu_sentiment,weighted_sentiment
demoralize,1.0,0.004717663712312484,5.977279923499917,-1.0,-0.004717663712312484
denial,1.25,0.02620400623119144,15.909119693999665,-0.75,-0.01965300467339358
denied,2.3333333333333335,0.015743796659225213,13.176952268336285,-0.75,-0.01180784749441891
denounce,1.0,0.030188282441918773,5.977279923499917,-0.75,-0.02264121183143908
denunciations,4.0,0.002136268736061443,5.977279923499917,-0.6,-0.0012817612416368656
deny,1.8333333333333333,0.02052165653740042,20.353904536672562,-0.75,-0.015391242403050313
denying,1.0,0.004717663712312484,5.977279923499917,-0.75,-0.003538247784234363
departed,3.6,0.02160829816510421,26.55351828612554,-0.25,-0.005402074541276052
departure,3.4166666666666665,0.024384142898301417,28.70780907334513,-0.25,-0.006096035724575354
depended,1.8333333333333333,0.016004251045017015,20.353904536672562,-0.25,-0.004001062761254254
dependence,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
depending,1.0,0.038071846646496287,5.977279923499917,-0.25,-0.009517961661624072
depends,1.0,0.015640364588385188,13.176952268336285,0.10000000000000002,0.0015640364588385186
deplorable,3.0,0.003075992986420529,9.954559846999834,-0.5,-0.0015379964932102645
deplorably,1.0,0.02005798632046952,5.977279923499917,-1.0,-0.02005798632046952
deplore,1.0,0.004717663712312484,5.977279923499917,-0.5,-0.002358831856156242
depraved,1.0,0.029730705320086606,9.954559846999834,-0.5,-0.014865352660043303
depravity,1.0,0.029015921958737458,5.977279923499917,-1.0,-0.029015921958737458
deprecate,1.0,0.038071846646496287,5.977279923499917,-1.0,-0.038071846646496287
depressed,1.8333333333333333,0.02784996607870179,20.353904536672562,-1.0,-0.02784996607870179
depressing,1.0,0.00218655768915464,9.954559846999834,-1.0,-0.00218655768915464
depression,2.0,0.022307423966427316,9.954559846999834,-0.5,-0.011153711983213658
deprive,5.0,0.002670335920076803,5.977279923499917,-1.0,-0.002670335920076803
deprived,2.3636363636363638,0.015309688346675536,27.696331353488816,-1.0,-0.015309688346675536
depth,2.0,0.01397016438313352,15.909119693999665,-0.25,-0.00349254109578338
deranged,1.0,0.01627810051302588,9.954559846999834,-1.0,-0.01627810051302588
derided,1.0,0.004717663712312484,5.977279923499917,-1.0,-0.004717663712312484
derision,3.0,0.001602201552046082,5.977279923499917,-0.75,-0.0012016511640345615
descendant,1.0,0.00218655768915464,9.954559846999834,0.25,0.00054663942228866
desert,4.25,0.020365312387276045,23.81823938799933,-0.5,-0.010182656193638022
deserted,9.833333333333334,0.02815736830394387,20.353904536672562,-0.6,-0.016894420982366317
desertion,5.5,0.019873517049902017,9.954559846999834,-0.5,-0.009936758524951008
deserts,3.3333333333333335,0.027675159166298757,13.176952268336285,-0.25,-0.006918789791574689
deserve,1.6,0.022031820073119206,18.27675914306277,0.25,0.005507955018279801
deserved,3.0,0.018041317670901804,9.954559846999834,0.25,0.004510329417725451
deserving,1.0,0.03149547775168942,13.176952268336285,0.25,0.007873869437922355
designer,2.0,0.0010681343680307214,5.977279923499917,0.6,0.0006408806208184328
desirable,1.5,0.018920204728170062,9.954559846999834,0.75,0.014190153546127546
desire,3.217391304347826,0.019431777390186235,33.435513251186784,0.6,0.011659066434111742
desired,2.7058823529411766,0.01825230628849997,32.126890398242814,0.8,0.014601845030799976
desiring,1.5,0.01108524628565303,15.909119693999665,0.5,0.005542623142826515
desirous,2.3333333333333335,0.06389626956973989,13.176952268336285,0.75,0.04792220217730492
desolate,2.3333333333333335,0.017741850612606212,28.70780907334513,-0.5,-0.008870925306303106
desolation,4.714285714285714,0.021116653665033482,22.189475010096185,-0.5,-0.010558326832516741
despair,6.055555555555555,0.0323859082948571,32.53238859703688,-0.75,-0.024289431221142823
despairing,1.8,0.019005859361646706,18.27675914306277,-0.75,-0.014254394521235031
despairs,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
desperate,1.4285714285714286,0.026354483813254812,22.189475010096185,-0.75,-0.01976586285994111
desperately,1.0,0.0430020138381289,5.977279923499917,-0.5,-0.02150100691906445
desperation,3.0,0.016963004069034327,9.954559846999834,-0.5,-0.008481502034517164
despicable,1.0,0.0430020138381289,5.977279923499917,-0.75,-0.03225151037859667
despise,1.6666666666666667,0.0371702289844359,13.176952268336285,-0.75,-0.027877671738326924
despised,3.0,0.012324071713195456,18.27675914306277,-1.0,-0.012324071713195456
despoiled,5.0,0.002670335920076803,5.977279923499917,-1.0,-0.002670335920076803
despondence,1.0,0.028293176342698248,9.954559846999834,-1.0,-0.028293176342698248
despondency,2.75,0.022891739626157676,15.909119693999665,-1.0,-0.022891739626157676
despondent,1.0,0.038563096280644624,5.977279923499917,-0.5,-0.019281548140322312
despot,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
despotism,2.0,0.0010681343680307214,5.977279923499917,-0.5,-0.0005340671840153607
destiny,2.8181818181818183,0.015692245980677588,27.696331353488816,0.5,0.007846122990338794
destitute,2.5,0.007898252442457598,15.909119693999665,-1.0,-0.007898252442457598
destroy,2.5625,0.01636721019449915,31.636478775998665,-0.5,-0.008183605097249575
destroyed,2.9411764705882355,0.014363487052731626,32.126890398242814,-0.75,-0.010772615289548718
destroyer,2.1666666666666665,0.0198832425679725,20.353904536672562,-0.75,-0.014912431925979379
destroying,2.3333333333333335,0.022767439526270344,13.176952268336285,-0.75,-0.017075579644702757
destruction,3.411764705882353,0.015659373562270092,32.126890398242814,-0.75,-0.01174453017170257
destructive,3.3333333333333335,0.01026217171839366,13.176952268336285,-0.75,-0.007696628788795246
detached,1.0,0.12198530456122278,5.977279923499917,-0.4,-0.04879412182448911
detachment,1.5,0.010242512773632782,9.954559846999834,-0.6,-0.0061455076641796684
detain,1.5,0.020677562866112283,9.954559846999834,-0.5,-0.010338781433056141
detained,10.0,0.005340671840153606,5.977279923499917,-0.6,-0.003204403104092164
detect,1.0,0.021305366035410372,15.909119693999665,0.1,0.0021305366035410376
detection,1.0,0.05108786259401639,5.977279923499917,0.25,0.012771965648504097
detention,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
determination,2.25,0.01773375866285949,23.81823938799933,0.8,0.01418700693028759
determined,2.5294117647058822,0.02247095500383616,32.126890398242814,0.5,0.01123547750191808
deterrent,1.0,0.004717663712312484,5.977279923499917,-0.6,-0.00283059822738749
detest,1.0,0.04011597264093904,5.977279923499917,-0.5,-0.02005798632046952
detestable,1.0,0.018781846569747282,13.176952268336285,-1.0,-0.018781846569747282
detested,1.4,0.018181940850058337,18.27675914306277,-1.0,-0.018181940850058337
detracted,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
detracts,1.0,0.10486456006140205,5.977279923499917,-0.4,-0.04194582402456082
detrimental,1.0,0.06162144251030842,5.977279923499917,-0.5,-0.03081072125515421
devastation,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
deviate,1.0,0.0005340671840153607,5.977279923499917,-0.4,-0.0002136268736061443
deviation,1.5,0.004150756553992808,9.954559846999834,-0.4,-0.0016603026215971232
devil,1.625,0.0172991584594985,31.636478775998665,-0.5,-0.00864957922974925
devilish,1.0,0.039342904089384116,15.909119693999665,-0.5,-0.019671452044692058
devils,1.0,0.02138444134959459,20.353904536672562,-1.0,-0.02138444134959459
devious,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
devoid,2.0,0.00437311537830928,9.954559846999834,-0.5,-0.00218655768915464
devolved,1.5,0.020843405859698176,9.954559846999834,-0.25,-0.005210851464924544
devoted,2.8666666666666667,0.016313726775420374,31.05583991837097,0.8,0.0130509814203363
devotion,9.0,0.021036256900491695,13.176952268336285,0.8000000000000002,0.016829005520393358
devoured,1.5,0.022721047074623864,15.909119693999665,-0.4,-0.009088418829849546
devouring,1.0,0.015180973147405526,20.353904536672562,-0.4000000000000001,-0.00607238925896221
devout,1.0,0.0005340671840153607,5.977279923499917,0.5,0.00026703359200768036
dexterity,1.0,0.010987646918198377,5.977279923499917,0.4,0.004395058767279351
dexterously,1.0,0.06568439476373536,5.977279923499917,0.25,0.01642109869093384
diabolical,1.0,0.008411452651755158,9.954559846999834,-0.5,-0.004205726325877579
diabolically,1.0,0.03169408862097667,9.954559846999834,-0.5,-0.015847044310488334
die,10.3,0.029857210910601218,26.55351828612554,-0.75,-0.022392908182950914
died,4.947368421052632,0.02483789311613867,32.85769579107029,-0.5,-0.012418946558069336
dies,5.0,0.05730433967995844,9.954559846999834,-0.8,-0.04584347174396675
diet,1.0,0.04494195431202945,5.977279923499917,-0.25,-0.011235488578007363
difficult,3.0,0.026556763167161473,25.26619429851844,-0.5,-0.013278381583580736
difficulties,2.6,0.018251912410959373,18.27675914306277,-0.5,-0.009125956205479686
difficulty,2.4705882352941178,0.014736694674406532,32.126890398242814,-0.5,-0.007368347337203266
diffident,1.0,0.04899409773360588,5.977279923499917,-0.6,-0.029396458640163527
digging,1.0,0.02729351563241971,5.977279923499917,-0.25,-0.006823378908104928
dignified,2.0,0.020109576174120968,9.954559846999834,0.5,0.010054788087060484
dignity,3.2,0.0258931120281011,18.27675914306277,0.5,0.01294655601405055
dilemma,1.0,0.00218655768915464,9.954559846999834,-0.5,-0.00109327884457732
diligence,1.0,0.031761949253190896,13.176952268336285,0.5,0.015880974626595448
diligent,1.0,0.00218655768915464,9.954559846999834,0.5,0.00109327884457732
diminish,4.5,0.0037430694593699465,9.954559846999834,-0.5,-0.0018715347296849733
diminished,4.0,0.04885428333033511,20.353904536672562,-0.6,-0.029312569998201064
dinner,1.0,0.036999200660206205,9.954559846999834,0.6,0.02219952039612372
dire,6.0,0.019261081944170103,9.954559846999834,-1.0,-0.019261081944170103
dirt,1.6666666666666667,0.027226978052505943,13.176952268336285,-0.75,-0.020420233539379457
dirty,1.3333333333333333,0.037844297986064014,20.353904536672562,-0.75,-0.028383223489548012
disadvantage,1.5,0.030205972821303925,9.954559846999834,-0.5,-0.015102986410651963
disadvantages,1.0,0.015640364588385188,13.176952268336285,-0.8000000000000002,-0.012512291670708149
disagreeable,1.0,0.0466974994023431,5.977279923499917,-1.0,-0.0466974994023431
disappear,1.0,0.018387614019571643,9.954559846999834,-0.6,-0.011032568411742986
disappeared,2.2222222222222223,0.020635514518281176,25.26619429851844,-0.6,-0.012381308710968706
disappears,1.0,0.008573499635557943,9.954559846999834,-0.6,-0.005144099781334766
disappoint,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
disappointed,1.2222222222222223,0.015587027507700761,25.26619429851844,-1.0,-0.015587027507700761
disappointment,3.5,0.02699754127343582,23.81823938799933,-1.0,-0.02699754127343582
disappointments,1.0,0.019075691867876762,9.954559846999834,-0.75,-0.014306768900907572
disapprove,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
disarray,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
disaster,2.4,0.0545532638499698,18.27675914306277,-1.0,-0.0545532638499698
disasters,2.3333333333333335,0.01290136544079147,13.176952268336285,-1.0,-0.01290136544079147
disastrous,3.5,0.012297324583563848,9.954559846999834,-1.0,-0.012297324583563848
disavow,1.0,0.004717663712312484,5.977279923499917,-0.8,-0.0037741309698499873
disbelief,1.0,0.022100339345490775,9.954559846999834,-0.5,-0.011050169672745387
discarded,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
discarding,1.0,0.010987646918198377,5.977279923499917,-0.6,-0.006592588150919026
discharge,1.0,0.017872287631053765,9.954559846999834,-0.25,-0.004468071907763441
discipline,4.666666666666667,0.03869419950560498,13.176952268336285,-0.25,-0.009673549876401245
disciplined,1.0,0.02113529967935814,9.954559846999834,-0.25,-0.005283824919839535
disclaim,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
discomfort,1.0,0.03270189850253824,13.176952268336285,-0.5,-0.01635094925126912
disconcerted,1.0,0.02644814125442441,5.977279923499917,-1.0,-0.02644814125442441
disconsolate,1.6666666666666667,0.03315387440830988,13.176952268336285,-0.5,-0.01657693720415494
discontent,2.5,0.016740645244717856,9.954559846999834,-0.5,-0.008370322622358928
discontented,1.0,0.01812624344122265,9.954559846999834,-0.5,-0.009063121720611324
discord,2.6666666666666665,0.0068535786877568575,13.176952268336285,-0.75,-0.005140184015817644
discordant,2.0,0.0010681343680307214,5.977279923499917,-1.0,-0.0010681343680307214
discouraged,3.0,0.014152991136937453,5.977279923499917,-0.5,-0.0070764955684687264
discouraging,1.0,0.07639327942848272,9.954559846999834,-1.0,-0.07639327942848272
discovery,1.4285714285714286,0.014683310111953665,33.284212515144276,0.6,0.0088099860671722
discretion,1.5,0.004150756553992808,9.954559846999834,0.6,0.002490453932395684
discriminate,4.0,0.018870654849249935,5.977279923499917,-0.5,-0.009435327424624967
discriminating,1.0,0.004717663712312484,5.977279923499917,-0.4,-0.0018870654849249937
discrimination,1.0,0.020263022112999626,9.954559846999834,-0.5,-0.010131511056499813
discussion,7.0,0.025722223998223853,9.954559846999834,0.4,0.010288889599289542
disdain,4.0,0.027899310707449793,15.909119693999665,-0.75,-0.020924483030587346
disdained,8.0,0.004272537472122886,5.977279923499917,-1.0,-0.004272537472122886
disdainful,5.0,0.002670335920076803,5.977279923499917,-1.0,-0.002670335920076803
disdainfully,4.0,0.002136268736061443,5.977279923499917,-1.0,-0.002136268736061443
disdains,2.0,0.0010681343680307214,5.977279923499917,-1.0,-0.0010681343680307214
disease,15.25,0.021098118974677157,15.909119693999665,-1.0,-0.021098118974677157
diseased,3.5,0.005908858757939199,9.954559846999834,-1.0,-0.005908858757939199
disfigured,1.0,0.03608197616586625,9.954559846999834,-1.0,-0.03608197616586625
disgrace,1.8,0.008471408195312382,18.27675914306277,-1.0,-0.008471408195312382
disgraced,2.0,0.0010681343680307214,5.977279923499917,-0.75,-0.0008011007760230411
disgraceful,2.0,0.06296118138944147,9.954559846999834,-0.5,-0.031480590694720735
disguise,1.5714285714285714,0.018390995370977735,22.189475010096185,-0.25,-0.004597748842744434
disguised,1.0,0.025757576058236527,13.176952268336285,-0.25,-0.006439394014559132
disguises,1.0,0.02005798632046952,5.977279923499917,-0.25,-0.00501449658011738
disgust,1.0,0.0230240295232019,18.27675914306277,-1.0,-0.0230240295232019
disgusted,1.0,0.04066176818707426,5.977279923499917,-0.75,-0.030496326140305695
disgustful,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
disgusting,1.0,0.016073568771768437,9.954559846999834,-1.0,-0.016073568771768437
disheveled,1.0,0.08418704117605517,5.977279923499917,-0.6,-0.0505122247056331
disinclination,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
disinclined,1.0,0.0430020138381289,5.977279923499917,-0.5,-0.02150100691906445
disintegration,1.0,0.05022924305462115,5.977279923499917,-0.5,-0.025114621527310574
disinterested,1.0,0.038563096280644624,5.977279923499917,-0.5,-0.019281548140322312
disjointed,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
dislike,2.5,0.03230336793224752,15.909119693999665,-1.0,-0.03230336793224752
disliked,1.6666666666666667,0.03513915486630943,13.176952268336285,-0.75,-0.026354366149732078
dislikes,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
disliking,1.0,0.0466974994023431,5.977279923499917,-0.8,-0.037357999521874484
dismal,1.5,0.0241559907398803,15.909119693999665,-0.75,-0.018116993054910224
dismally,1.0,0.02997090548944811,13.176952268336285,-1.0,-0.02997090548944811
dismay,2.2,0.08210868440373789,18.27675914306277,-0.5,-0.041054342201868946
dismayed,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
dismissing,1.0,0.04494195431202945,5.977279923499917,-0.6,-0.02696517258721767
disobedience,2.0,0.00437311537830928,9.954559846999834,-0.5,-0.00218655768915464
disobey,1.0,0.04149852085381781,9.954559846999834,-0.5,-0.020749260426908906
disorder,4.333333333333333,0.030878966326922618,13.176952268336285,-0.75,-0.023159224745191966
disordered,1.0,0.0173853930432817,9.954559846999834,-0.8,-0.013908314434625361
disorderly,1.0,0.018387614019571643,9.954559846999834,-0.5,-0.009193807009785821
disorganized,3.0,0.001602201552046082,5.977279923499917,-0.75,-0.0012016511640345615
dispassionate,1.0,0.010987646918198377,5.977279923499917,-0.8,-0.008790117534558701
dispel,2.3333333333333335,0.022046129342964214,13.176952268336285,-0.6,-0.013227677605778526
displease,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
displeased,1.0,0.0005340671840153607,5.977279923499917,-0.75,-0.00040055038801152054
disposal,1.0,0.0005340671840153607,5.977279923499917,-0.4,-0.0002136268736061443
disposed,1.4,0.020048190497233692,18.27675914306277,-0.6,-0.012028914298340217
disposing,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
disproportionate,1.0,0.004717663712312484,5.977279923499917,-0.4,-0.0018870654849249937
dispute,2.0,0.018570961089855596,9.954559846999834,-0.75,-0.013928220817391696
disputes,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
disputing,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
disquiet,1.0,0.01659499015161883,9.954559846999834,-0.5,-0.008297495075809415
disregard,1.0,0.03797356172779294,9.954559846999834,-1.0,-0.03797356172779294
disregarded,1.0,0.02353259812401542,5.977279923499917,-0.5,-0.01176629906200771
disreputable,1.0,0.02353259812401542,5.977279923499917,-0.5,-0.01176629906200771
disrespect,1.0,0.004717663712312484,5.977279923499917,-0.75,-0.003538247784234363
dissatisfaction,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
dissect,1.5,0.01834860226553912,9.954559846999834,-0.4,-0.0073394409062156486
dissension,2.0,0.0010681343680307214,5.977279923499917,-0.6,-0.0006408806208184328
disservice,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
dissolute,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
dissolution,2.0,0.0010681343680307214,5.977279923499917,-0.5,-0.0005340671840153607
dissonance,2.0,0.0010681343680307214,5.977279923499917,-0.5,-0.0005340671840153607
dissuade,1.0,0.038071846646496287,5.977279923499917,-0.6,-0.022843107987897772
distaste,2.0,0.04432742667908904,9.954559846999834,-0.5,-0.02216371333954452
distasteful,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
distastefully,1.0,0.08418704117605517,5.977279923499917,-1.0,-0.08418704117605517
distinction,4.0,0.02140849445343064,20.353904536672562,0.5,0.01070424722671532
distinguished,2.6666666666666665,0.01716117719621533,28.70780907334513,0.6,0.010296706317729196
distorted,3.3333333333333335,0.02247456800155212,13.176952268336285,-0.75,-0.01685592600116409
distortion,2.0,0.0010681343680307214,5.977279923499917,-0.5,-0.0005340671840153607
distract,4.0,0.002136268736061443,5.977279923499917,-0.75,-0.0016022015520460822
distracted,4.0,0.002136268736061443,5.977279923499917,-0.5,-0.0010681343680307214
distracting,1.0,0.004717663712312484,5.977279923499917,-0.5,-0.002358831856156242
distraction,1.0,0.038563096280644624,5.977279923499917,-0.75,-0.028922322210483468
distress,2.6,0.014933252940159156,18.27675914306277,-1.0,-0.014933252940159156
distresses,3.0,0.001602201552046082,5.977279923499917,-1.0,-0.001602201552046082
distressing,1.0,0.04066176818707426,5.977279923499917,-0.75,-0.030496326140305695
distrust,2.0,0.026323158552845897,9.954559846999834,-0.75,-0.019742368914634423
disturb,2.2,0.028585651877843916,18.27675914306277,-0.5,-0.014292825938921958
disturbance,1.5,0.023079267712234744,15.909119693999665,-0.75,-0.017309450784176058
disturbed,3.0,0.018098937655561538,26.55351828612554,-0.75,-0.013574203241671154
disturbing,1.0,0.17798235609217064,9.954559846999834,-0.5,-0.08899117804608532
disturbs,1.0,0.015485181148963516,5.977279923499917,-1.0,-0.015485181148963516
divested,2.0,0.0010681343680307214,5.977279923499917,-0.4,-0.0004272537472122886
divine,3.142857142857143,0.014545232428749765,30.37895002019237,1.0,0.014545232428749765
divinely,1.0,0.03932421002302577,5.977279923499917,1.0,0.03932421002302577
divinity,5.0,0.002670335920076803,5.977279923499917,1.0,0.002670335920076803
dizzy,1.0,0.011803770940442595,15.909119693999665,-0.75,-0.008852828205331946
dodging,1.0,0.06568439476373536,5.977279923499917,-0.25,-0.01642109869093384
domestic,2.4444444444444446,0.016500020768067867,25.26619429851844,-0.25,-0.004125005192016967
dominate,1.0,0.08418704117605517,5.977279923499917,0.4,0.03367481647042207
doom,1.0,0.004797064636356837,9.954559846999834,-0.75,-0.003597798477267628
doomed,1.1428571428571428,0.01623246474562096,22.189475010096185,-1.0,-0.01623246474562096
doubt,2.217391304347826,0.013637303171360762,33.435513251186784,-0.75,-0.010227977378520572
doubted,1.6666666666666667,0.02824240742583026,13.176952268336285,-0.8000000000000002,-0.02259392594066421
doubtful,1.5,0.014517436624863366,20.353904536672562,-0.75,-0.010888077468647525
doubting,1.0,0.004797064636356837,9.954559846999834,-0.5,-0.0023985323181784186
doubtless,2.3,0.015356709103102745,26.55351828612554,0.5,0.007678354551551372
doubts,1.3333333333333333,0.024061456773085518,13.176952268336285,-0.5,-0.012030728386542759
dove,2.0,0.0010681343680307214,5.977279923499917,0.25,0.00026703359200768036
downcast,1.0,0.0303764841883589,9.954559846999834,-0.75,-0.022782363141269177
downfall,1.5,0.010242512773632782,9.954559846999834,-0.75,-0.007681884580224586
drag,4.5,0.00822612438144877,9.954559846999834,-0.5,-0.004113062190724385
dragged,1.2857142857142858,0.019244322392038556,22.189475010096185,-0.5,-0.009622161196019278
dragging,1.0,0.017872287631053765,9.954559846999834,-0.25,-0.004468071907763441
drags,1.0,0.00218655768915464,9.954559846999834,-0.5,-0.00109327884457732
drainage,1.0,0.0366704289785271,5.977279923499917,-0.25,-0.009167607244631774
drained,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
drama,11.0,0.0058747390241689675,5.977279923499917,-0.25,-0.0014686847560422419
drawback,3.0,0.001602201552046082,5.977279923499917,-0.5,-0.000801100776023041
drawbacks,1.0,0.02636262986238678,9.954559846999834,-0.8,-0.021090103889909423
dread,3.4444444444444446,0.01539048337905697,25.26619429851844,-0.75,-0.011542862534292727
dreaded,3.8,0.024242023227324206,18.27675914306277,-0.5,-0.012121011613662103
dreadful,3.4285714285714284,0.03237335495892886,22.189475010096185,-0.75,-0.024280016219196645
dreadfully,1.0,0.046670384271518796,13.176952268336285,-0.5,-0.023335192135759398
dreading,1.0,0.019751851770477367,13.176952268336285,-1.0,-0.019751851770477367
dream,2.6818181818181817,0.014142139927828895,33.392662706977625,0.25,0.0035355349819572238
dreams,2.769230769230769,0.07911696081177626,29.598922669664713,0.25,0.019779240202944064
dreary,3.0,0.01883163252368198,18.27675914306277,-0.75,-0.014123724392761484
dripped,1.0,0.050654914605931495,5.977279923499917,-0.4,-0.0202619658423726
dripping,1.5,0.02153488681600547,9.954559846999834,-0.4,-0.00861395472640219
drone,1.0,0.0005340671840153607,5.977279923499917,-0.4,-0.0002136268736061443
droop,3.0,0.001602201552046082,5.977279923499917,-0.6,-0.0009613209312276491
drooping,2.0,0.02459630687439133,9.954559846999834,-0.6,-0.014757784124634795
droops,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
drought,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
drowned,3.0,0.012074965759247377,9.954559846999834,-0.8,-0.009659972607397902
drowning,1.0,0.0005340671840153607,5.977279923499917,-0.5,-0.00026703359200768036
drudgery,1.0,0.0005340671840153607,5.977279923499917,-1.0,-0.0005340671840153607
drug,1.0,0.011185530461981487,9.954559846999834,-0.1,-0.0011185530461981488
drunk,1.4,0.024120616220420388,18.27675914306277,-0.5,-0.012060308110210194
drunkard,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
drunken,1.5,0.017970351182083354,9.954559846999834,-0.5,-0.008985175591041677
dull,2.142857142857143,0.015627911134347455,22.189475010096185,-0.75,-0.01172093335076059
dumb,1.25,0.01265474131589578,15.909119693999665,-0.75,-0.009491055986921834
dungeon,3.0,0.030291249209581404,15.909119693999665,-0.5,-0.015145624604790702
dungeons,1.0,0.07969706564666557,5.977279923499917,-0.8,-0.06375765251733245
dupe,2.0,0.0010681343680307214,5.977279923499917,-1.0,-0.0010681343680307214
duped,1.0,0.0005340671840153607,5.977279923499917,-0.8,-0.0004272537472122886
durability,2.0,0.0010681343680307214,5.977279923499917,0.6,0.0006408806208184328
dust,3.5714285714285716,0.0191589018293944,22.189475010096185,-0.5,-0.0095794509146972
dusty,1.3333333333333333,0.03697191771367842,13.176952268336285,-0.6,-0.02218315062820705
dutiful,2.0,0.0010681343680307214,5.977279923499917,1.0,0.0010681343680307214
dwindling,1.0,0.0005340671840153607,5.977279923499917,-0.6,-0.0003204403104092164
dying,5.428571428571429,0.023339257214396284,22.189475010096185,-0.5,-0.011669628607198142
eager,5.0,0.020975836887817328,23.81823938799933,0.75,0.015731877665862995
eagerly,1.9230769230769231,0.019740676495122463,29.598922669664713,0.8,0.01579254119609797
eagerness,3.4,0.03815635098676799,18.27675914306277,0.75,0.028617263240075998
earnest,7.5,0.016954870445156076,15.909119693999665,0.75,0.012716152833867058
earnestly,2.0,0.028702846446117602,18.27675914306277,0.5,0.014351423223058801
earnestness,2.0,0.02217355859303003,18.27675914306277,0.75,0.01663016894477252
earthquake,2.0,0.013641803619605241,13.176952268336285,-0.5,-0.006820901809802621
ease,2.6,0.030450054760075555,18.27675914306277,0.75,0.022837541070056665
easier,1.2,0.027824469291784164,18.27675914306277,0.8,0.022259575433427332
easiest,1.0,0.0005340671840153607,5.977279923499917,0.8,0.0004272537472122886
easy,3.0,0.018143842642791775,22.189475010096185,0.8,0.014515074114233419
eat,1.625,0.027627325082275004,23.81823938799933,0.6,0.016576395049365002
eavesdropping,1.0,0.08418704117605517,5.977279923499917,-0.6,-0.0505122247056331
eccentricities,1.0,0.08921313318656592,5.977279923499917,0.4,0.03568525327462637
eccentricity,1.0,0.08418704117605517,5.977279923499917,0.4,0.03367481647042207
ecstasy,1.1428571428571428,0.016753577768051423,22.189475010096185,0.75,0.012565183326038568
ecstatic,1.0,0.023286284471814488,9.954559846999834,0.75,0.017464713353860867
ecstatically,1.0,0.051976347160868845,5.977279923499917,1.0,0.051976347160868845
edged,1.0,0.02161590113004569,15.909119693999665,-0.25,-0.005403975282511422
educate,1.0,0.030188282441918773,5.977279923499917,0.8,0.02415062595353502
educated,1.75,0.01992190339940094,23.81823938799933,0.75,0.014941427549550705
educational,1.0,0.004717663712312484,5.977279923499917,0.8,0.0037741309698499873
eerie,1.0,0.04122262016206839,5.977279923499917,-1.0,-0.04122262016206839
effectual,1.0,0.07969706564666557,5.977279923499917,0.8,0.06375765251733245
effeminate,2.0,0.0010681343680307214,5.977279923499917,-0.4,-0.0004272537472122886
effusion,1.0,0.0005340671840153607,5.977279923499917,0.4,0.0002136268736061443
egotistical,1.0,0.051976347160868845,5.977279923499917,-0.5,-0.025988173580434423
ejaculation,1.0,0.0005340671840153607,5.977279923499917,-0.25,-0.00013351679600384018
ejected,1.0,0.0005340671840153607,5.977279923499917,-0.1,-5.340671840153608e-05
elated,1.0,0.0466974994023431,5.977279923499917,1.0,0.0466974994023431
elation,1.0,0.02353259812401542,5.977279923499917,0.5,0.01176629906200771
elder,1.25,0.02315955749511674,15.909119693999665,0.4,0.009263822998046697
elders,1.0,0.013320463886158358,9.954559846999834,0.4,0.005328185554463344
elect,8.0,0.004272537472122886,5.977279923499917,0.6,0.0025635224832737313
elegance,3.0,0.001602201552046082,5.977279923499917,0.5,0.000801100776023041
elegant,4.0,0.002136268736061443,5.977279923499917,1.0,0.002136268736061443
