book_id,chap_id,term_str,n,tfidf_x,max_pos,dfidf,tfidf_y,syu_sentiment,origin,weighted_sentiment
84,30,fearful,1,0.0492518407378527,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.0492518407378527
84,45,fearful,1,0.021107931744794015,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.021107931744794015
84,48,fearful,2,0.028357120424824286,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.028357120424824286
84,49,fearful,1,0.028941803320181484,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.028941803320181484
84,50,fearful,1,0.018469440276694764,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.018469440276694764
84,53,fearful,1,0.012367202299813236,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.012367202299813236
84,55,fearful,2,0.03954021016982541,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.03954021016982541
5230,11,fearful,1,0.014775552221355811,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.014775552221355811
18247,1,fearful,27,0.006772568164363412,JJ,25.26619429851844,0.0034854550692016684,-1.0,British,-0.006772568164363412
84,30,fellow,1,0.026628917629168757,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.010651567051667504
84,32,fellow,1,0.011498850794413783,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.004599540317765514
84,35,fellow,4,0.038671294391404314,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.015468517756561726
84,36,fellow,1,0.011160649300460436,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.004464259720184174
84,38,fellow,3,0.037324138644162765,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.014929655457665107
84,39,fellow,1,0.007368195654672908,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.0029472782618691633
84,40,fellow,2,0.020511463579224586,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.008204585431689835
84,41,fellow,1,0.01076488159477035,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.00430595263790814
84,42,fellow,3,0.03056070412475072,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.01222428164990029
84,45,fellow,2,0.022824786539287507,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.009129914615715003
84,47,fellow,2,0.019335647195702157,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.007734258878280863
84,49,fellow,1,0.015647920668686796,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.0062591682674747184
84,51,fellow,2,0.019335647195702157,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.007734258878280863
84,52,fellow,2,0.013432285883739993,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.005372914353495998
84,54,fellow,1,0.009792569708791091,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.003917027883516436
84,56,fellow,3,0.011796748483388231,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.004718699393355293
5230,11,fellow,1,0.007988675288750628,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.0031954701155002515
5230,25,fellow,1,0.010467919343880132,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.004187167737552053
5230,31,fellow,2,0.011951561455611175,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.00478062458224447
5230,33,fellow,1,0.012973062434723242,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.005189224973889297
5230,35,fellow,1,0.011079184707026417,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.004431673882810567
18247,1,fellow,44,0.005967237796100361,JJ,33.392662706977625,0.0058267038478479125,0.4,British,0.002386895118440145
84,30,fortunate,1,0.0492518407378527,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.0492518407378527
84,31,fortunate,1,0.2552140838234186,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.2552140838234186
84,34,fortunate,1,0.02019679800041442,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.02019679800041442
84,35,fortunate,1,0.01788124154176818,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.01788124154176818
84,37,fortunate,1,0.02282402375656589,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.02282402375656589
84,38,fortunate,1,0.023011105918504953,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.023011105918504953
84,55,fortunate,1,0.019770105084912705,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.019770105084912705
5230,43,fortunate,1,0.02441178193093569,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.02441178193093569
18247,1,fortunate,3,0.0007525075738181569,JJ,25.26619429851844,0.006877991878860179,1.0,British,0.0007525075738181569
84,30,found,1,0.010872419629505838,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.006523451777703503
84,32,found,2,0.009389816952755042,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005633890171653025
84,33,found,2,0.016526077836848875,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.009915646702109324
84,34,found,2,0.008916948473119897,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005350169083871938
84,36,found,5,0.022784114664773265,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.01367046879886396
84,38,found,1,0.0050797370400150225,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.0030478422240090134
84,39,found,3,0.009025163867211156,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005415098320326693
84,40,found,2,0.008374701606511254,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005024820963906752
84,41,found,1,0.004395233467247041,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.0026371400803482242
84,43,found,20,0.05659615697550984,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.033957694185305906
84,44,found,10,0.04215836182869611,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.025295017097217664
84,45,found,2,0.009319216825290718,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005591530095174431
84,46,found,4,0.017335046682009306,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.010401028009205584
84,47,found,5,0.01973655792617302,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.01184193475570381
84,48,found,1,0.0031299389842516807,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.0018779633905510083
84,50,found,1,0.004077157361064689,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.002446294416638813
84,51,found,4,0.015789246340938416,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.009473547804563049
84,52,found,5,0.013710794665527274,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.008226476799316365
84,53,found,7,0.019110552564638016,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.01146633153878281
84,54,found,2,0.007996489275894617,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.00479789356553677
84,55,found,2,0.008728562237772292,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005237137342663375
84,56,found,5,0.008027563716085916,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.004816538229651549
201,2,found,13,0.006358692143223224,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.0038152152859339344
201,4,found,8,0.009113645865909304,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005468187519545582
5230,4,found,1,0.004997805797434135,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.002998683478460481
5230,7,found,3,0.021618415774947653,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.012971049464968592
5230,9,found,2,0.011371154474896015,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.006822692684937608
5230,11,found,3,0.009785177666555255,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.005871106599933153
5230,21,found,1,0.006810196910789371,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.004086118146473623
5230,24,found,1,0.0039982446379473085,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.002398946782768385
5230,25,found,1,0.004273985647460916,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.002564391388476549
5230,29,found,2,0.012151527821212408,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.007290916692727445
5230,31,found,5,0.012199368481925842,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.007319621089155504
5230,33,found,4,0.021187279278011378,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.012712367566806826
5230,35,found,8,0.036188491613537675,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.021713094968122605
5230,37,found,8,0.029866405729244955,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.017919843437546972
5230,41,found,1,0.0238356891877628,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.014301413512657679
5230,43,found,2,0.01077787685011883,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.0064667261100712975
5230,44,found,2,0.004590577176902465,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.002754346306141479
5230,47,found,2,0.02754346306141479,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.016526077836848875
18247,1,found,119,0.006589315792256799,VBD,25.408844674155144,0.009275193219577624,0.6,British,0.003953589475354079
84,30,friend,7,0.19464451763242266,NN,33.284212515144276,0.012895667489884247,0.8,British,0.15571561410593815
84,32,friend,5,0.06003645836064985,NN,33.284212515144276,0.012895667489884247,0.8,British,0.048029166688519885
84,33,friend,2,0.0422656666858975,NN,33.284212515144276,0.012895667489884247,0.8,British,0.033812533348718
84,35,friend,1,0.010095302552364053,NN,33.284212515144276,0.012895667489884247,0.8,British,0.008076242041891243
84,36,friend,2,0.023308272069428766,NN,33.284212515144276,0.012895667489884247,0.8,British,0.018646617655543013
84,37,friend,4,0.05154349595841159,NN,33.284212515144276,0.012895667489884247,0.8,British,0.041234796766729274
84,38,friend,4,0.05196598363020184,NN,33.284212515144276,0.012895667489884247,0.8,British,0.041572786904161475
84,39,friend,5,0.0384699636097368,NN,33.284212515144276,0.012895667489884247,0.8,British,0.03077597088778944
84,40,friend,2,0.021418412171907517,NN,33.284212515144276,0.012895667489884247,0.8,British,0.017134729737526014
84,41,friend,2,0.022481737598881647,NN,33.284212515144276,0.012895667489884247,0.8,British,0.01798539007910532
84,47,friend,3,0.030285907657092152,NN,33.284212515144276,0.012895667489884247,0.8,British,0.024228726125673724
84,48,friend,1,0.008004861114753315,NN,33.284212515144276,0.012895667489884247,0.8,British,0.0064038888918026525
84,50,friend,4,0.041709539492662,NN,33.284212515144276,0.012895667489884247,0.8,British,0.0333676315941296
84,51,friend,4,0.04038121020945621,NN,33.284212515144276,0.012895667489884247,0.8,British,0.03230496816756497
84,53,friend,6,0.04189328195738739,NN,33.284212515144276,0.012895667489884247,0.8,British,0.033514625565909915
84,54,friend,5,0.05112782260390826,NN,33.284212515144276,0.012895667489884247,0.8,British,0.040902258083126614
84,56,friend,13,0.05337956608646381,NN,33.284212515144276,0.012895667489884247,0.8,British,0.04270365286917105
201,2,friend,3,0.0037528709567193914,NN,33.284212515144276,0.012895667489884247,0.8,British,0.003002296765375513
201,4,friend,2,0.0058270680173571916,NN,33.284212515144276,0.012895667489884247,0.8,British,0.004661654413885753
5230,31,friend,1,0.006240009845358882,NN,33.284212515144276,0.012895667489884247,0.8,British,0.004992007876287106
18247,1,friend,96,0.013595103651646798,NN,33.284212515144276,0.012895667489884247,0.8,British,0.01087608292131744
84,30,generous,1,0.05561271932354933,JJ,22.189475010096185,0.0023460984639070486,0.75,British,0.041709539492662
84,39,generous,1,0.015387985443894718,JJ,22.189475010096185,0.0023460984639070486,0.75,British,0.011540989082921038
84,40,generous,1,0.021418412171907517,JJ,22.189475010096185,0.0023460984639070486,0.75,British,0.01606380912893064
84,46,generous,1,0.02216730770239379,JJ,22.189475010096185,0.0023460984639070486,0.75,British,0.01662548077679534
84,47,generous,1,0.020190605104728105,JJ,22.189475010096185,0.0023460984639070486,0.75,British,0.01514295382854608
84,56,generous,1,0.008212240936379048,JJ,22.189475010096185,0.0023460984639070486,0.75,British,0.0061591807022842865
18247,1,generous,17,0.004814932543291575,JJ,22.189475010096185,0.0023460984639070486,0.75,British,0.003611199407468681
84,30,gentle,2,0.0663093713070027,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.0663093713070027
84,32,gentle,2,0.028633592155296626,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.028633592155296626
84,38,gentle,1,0.015490303952865388,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.015490303952865388
84,39,gentle,2,0.01834773866261725,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.01834773866261725
84,43,gentle,4,0.03451720698172744,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.03451720698172744
84,44,gentle,6,0.07713539111222764,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.07713539111222764
84,45,gentle,4,0.05683660397743089,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.05683660397743089
84,46,gentle,1,0.013215504071675365,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.013215504071675365
84,47,gentle,1,0.01203705147929667,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.01203705147929667
84,48,gentle,3,0.028633592155296626,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.028633592155296626
84,50,gentle,2,0.024866014240126015,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.024866014240126015
84,51,gentle,1,0.01203705147929667,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.01203705147929667
84,52,gentle,2,0.016724044975659977,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.016724044975659977
84,53,gentle,1,0.008325185384359371,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.008325185384359371
84,54,gentle,1,0.012192368272577917,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.012192368272577917
84,56,gentle,2,0.009791798353624754,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.009791798353624754
18247,1,gentle,54,0.00911813102586465,JJ,32.126890398242814,0.007050967453761047,1.0,British,0.00911813102586465
84,30,gentleness,1,0.046585119800220245,NN,26.55351828612554,0.003095333651004861,0.5,British,0.023292559900110123
84,34,gentleness,1,0.019103250565557943,NN,26.55351828612554,0.003095333651004861,0.5,British,0.009551625282778971
84,36,gentleness,1,0.01952464579862172,NN,26.55351828612554,0.003095333651004861,0.5,British,0.00976232289931086
84,38,gentleness,1,0.021765178923053723,NN,26.55351828612554,0.003095333651004861,0.5,British,0.010882589461526862
84,39,gentleness,1,0.012890057420449292,NN,26.55351828612554,0.003095333651004861,0.5,British,0.006445028710224646
84,44,gentleness,1,0.018063617881718053,NN,26.55351828612554,0.003095333651004861,0.5,British,0.009031808940859027
84,48,gentleness,2,0.026821735642551053,NN,26.55351828612554,0.003095333651004861,0.5,British,0.013410867821275527
84,53,gentleness,1,0.011697585148072927,NN,26.55351828612554,0.003095333651004861,0.5,British,0.0058487925740364636
84,54,gentleness,1,0.017131302120080995,NN,26.55351828612554,0.003095333651004861,0.5,British,0.008565651060040497
18247,1,gentleness,6,0.0014235267129802827,NN,26.55351828612554,0.003095333651004861,0.5,British,0.0007117633564901414
84,30,glowing,1,0.07705820039962738,VBG,13.176952268336283,0.0020515863497704975,0.25,British,0.019264550099906845
5230,21,glowing,1,0.04826722442614023,VBG,13.176952268336283,0.0020515863497704975,0.25,British,0.012066806106535058
18247,1,glowing,10,0.003924515209773731,VBG,13.176952268336283,0.0020515863497704975,0.25,British,0.0009811288024434328
84,30,greater,1,0.034689121464910815,JJR,31.636478775998665,0.005205431718633674,0.5,British,0.017344560732455407
84,33,greater,1,0.026363732313332222,JJR,31.636478775998665,0.005205431718633674,0.5,British,0.013181866156666111
84,34,greater,2,0.02845007084172542,JJR,31.636478775998665,0.005205431718633674,0.5,British,0.01422503542086271
84,36,greater,1,0.014538822966911152,JJR,31.636478775998665,0.005205431718633674,0.5,British,0.007269411483455576
84,43,greater,1,0.009028675449771309,JJR,31.636478775998665,0.005205431718633674,0.5,British,0.004514337724885654
