term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
empty,-0.03409005749244343,-0.054375269193750464,0.04062194356016824,0.021079293303217266,0.003109605742458377,-0.01165080051707214,0.007867253137650663,-0.01994569037192935,-0.024655400822646445,-0.0006931109519472471
staring,-0.02386868028875742,-0.048490026688079016,0.007645176018554874,0.024244710041670278,0.014878790000574718,-0.010651688041117982,0.008012927688692459,-6.542738263875065e-05,-0.002501006155476617,-0.0020347605487743936
save,-0.027429242869562696,-0.016762608842592532,-0.0027527436565948416,-0.002861696652522436,-0.021804668956166045,0.006384885803420109,0.003991415455210088,-0.020137415145910227,-0.004025643336115451,-0.005683112388682744
vain,-0.020660813657124057,0.009318603740478952,-0.006912607923986479,0.0002930727494943894,-0.007185161786616513,0.0005862035407566901,0.01172898104755023,0.011238768624294305,0.01775513813176154,0.02346322868014575
true,-0.033129217625198264,0.020521803291250904,-0.0009568532522373487,-0.007791765743036281,-0.026378892760801412,-0.0037639399007444096,-0.01337215532702511,-0.0319859128290159,-0.009998059178939537,-0.02011382871932575
surprised,-0.02257099130920861,0.0014212998202106078,0.010776864004114315,0.016189017505918276,0.013400416316451159,0.023005366504071742,-0.0006588569672765252,0.007421974837257965,0.0030169328314506964,0.010969715307862346
times,-0.02137326130532403,0.004089193414272807,-0.005317039213713245,0.005323658871582565,-0.009348153279050194,0.008042310590262473,-0.010928726729485274,0.0030134407091579286,-0.0012152994468303706,0.008801043202142995
dead,-0.029524457365756793,0.013632401068719503,-0.0028438823462713443,-0.008779719673799919,0.014488921288398167,-0.0030324786362413863,0.027886254763046448,0.023734545252691447,-0.012459202781244466,0.010989541031985395
year,-0.023213597171783187,0.0022748521278781932,-0.0021808800365209556,0.00398129203386675,-0.04245547059411527,-0.021343668436500055,-0.03206376727173804,-0.01145289321586179,-0.008965255003578502,0.007100389391723397
quitted,-0.025626444705939482,0.025202405876048026,-0.002252405520960856,-0.0033316164413958183,0.021852097730387987,0.025028867207666866,0.004313711279113202,-0.01970607858958531,-0.016292205256753702,0.015944001385389053
received,-0.023733926736155427,0.017073009435524308,0.0021461146173813042,0.004175212000165932,0.006837366439115517,-0.004902834812569758,-0.027242477765316873,0.02236997400355491,-0.005401652376798696,0.000211184751502363
account,-0.03197970175769927,0.011671561578504915,-0.011198842136998696,-0.004511766149360254,-0.0012519241230506584,-0.004624836578726832,-0.0027428666654804004,0.0031909716100319446,-0.0027080132427508958,-0.023943639711216217
wind,-0.0354837084626865,0.02428856202872687,-0.009102495808272814,-0.007868231356541177,0.02462656433862262,0.013599522109861449,0.06533397165573937,-0.005032164534329641,-0.014103163061089906,0.0349383806720077
spirits,-0.034878503719375425,0.03459774312299011,-0.004610571432698537,-0.01033152954319097,-0.0036537916284213514,-0.053338098394939595,0.02159100496634665,-0.058503690680388805,0.0713668099707388,0.043616473086113904
anything,-0.01894384729819777,-0.010126663435038765,0.0012469911039958684,0.009900871538297964,-0.01814547880861243,-0.006974106926125974,-0.008418994954628604,0.014255812821253822,-0.033537703038135774,-0.0006020559397184684
expected,-0.024661665568837518,0.0033769707715879537,-9.228366626147015e-05,0.0029675172438734213,-0.017380483038196285,-0.04586098079709013,-0.00039084201019982565,-0.04583605905896909,0.0360834338378714,0.03748124765885619
alone,-0.043810460068425365,0.020975146621822403,-0.016194933923545488,0.0032977106898500787,-0.0031512349378743174,0.014704532926484154,0.033162868392036526,-0.020974567772363003,-0.014853959865345209,0.004322856830320073
dark,-0.03239444339197419,0.004941771336981732,-0.00021146794039070466,0.014245329139203174,0.014384809158553627,0.013225626478007558,0.014293770532992073,0.011686019571953808,-0.0029463954610257277,0.009026783109968335
thousand,-0.028700984723055323,0.013113068355015356,-0.0017478162516215293,0.0068302818890555,-0.009672406999298626,-0.004800020522257212,-0.005665433807924916,-0.006220220814563729,-0.010558351422262451,-0.0049760410136089495
window,-0.05119184330793396,-0.07370625556125161,-0.013503553828965361,0.019345504725561184,0.02598138371300229,0.03784860775254138,0.01603284646029231,0.0419216023531619,0.07666263996642858,0.003897223263900384
ground,-0.03121597003156587,-0.006838590033132635,-0.006673851127886706,-0.006081420643605669,0.006744281495833361,0.07008224584053611,0.01395883435809668,-0.005378735111581259,0.020906392744954937,-0.023959065227557128
although,-0.04187136538415454,0.034144163106181284,-0.0005126149871794965,-0.002029835805574009,0.003068585698151299,0.018689455881896626,-0.02072493562269791,-0.0141699030117468,-0.005474822594830793,0.0009655661993035987
continued,-0.03433016100215421,0.01665349683427961,-0.0025026430829034195,-0.0016289012187652079,-0.005803439560700667,0.018996828208904585,0.017002135479929754,0.04366331181101742,0.013294937588076863,-0.034616272330474554
full,-0.026761161751281536,-0.007930103955813896,-0.01859399981795337,-0.004325358295986396,-0.02126325398548469,0.0030894961824751046,0.00482524809362048,-0.0021967483230222865,0.008585351618468993,0.005312067564561682
having,-0.028332916772907245,0.00935725641276063,-0.000156043453046154,-0.0037708525922624113,-0.006497292883092063,0.01135254853362073,-0.02958719148018478,-0.026239469635662645,0.0046942883451011885,-0.01386969893719436
seen,-0.02730174069503617,-0.0036428358443817165,0.01598956439721266,0.003379638756509785,-0.017336918529324105,0.007371957917397835,-0.00769746156202614,0.0006383501135881817,-0.0047083933291952535,-0.017133290040767454
front,-0.024450729903065696,-0.04360608463721433,0.002382379996820816,0.021943417120261984,0.004047165460882355,-0.014083047480663174,0.0011340390405038914,0.0015644928561878945,-0.01385297543645114,0.0025159008940612098
describe,-0.02122394822236891,0.013227398169580884,-0.006393017494665095,-0.0015608157932202082,-0.0013831158613820513,0.013978939496274196,-0.014747210910857867,-0.01650838210590422,-0.017873451525527013,-0.0037783434833364216
companion,-0.03626406412346438,0.03222323926268921,-0.00947736780790103,-0.0075593019039162015,0.014449002246813954,0.03717333825026437,0.0517946887285186,-0.030133900538378142,-0.021801616618096147,0.01742563479253828
scarcely,-0.023602778085438477,0.0072172680078571175,-0.012260660869044792,0.002409145600091201,-0.02163713824789627,-0.005058829154980277,0.016315513051600703,-0.0222752757133078,0.030326608912540347,0.03644681833175425
scene,-0.0525552342976255,0.051961859478443576,-0.006857925984073153,-0.015133558149705158,0.02121885288995852,-0.009567529952634171,0.13368812789925905,0.00030388085278432387,-0.006438209256035116,-0.0023537660893571885
observed,-0.02660090247384724,0.02228822352258062,-0.0027610019636749262,-0.004268787691979712,0.017712138878901804,0.01396424003268148,0.019389663339156062,0.019533363096559002,0.012740768070340686,-0.023057155369328782
weather,-0.020444717957288607,-0.003920084464310181,0.00560559352997187,-0.0024577097488304275,-0.004314629769977417,-0.012563740454068247,-0.019364534015750515,-0.02452133411545495,-0.006039170425541015,-0.012337732960239996
both,-0.025707056511261935,-0.010723110912677167,0.022316281462640707,-0.012209905387856861,-0.013548753629926946,-0.014204204111550997,0.026110083624724896,-0.008897396967665724,-0.011074126757211937,-0.04913496016122279
started,-0.017356125506511458,-0.014122145100020187,-0.004345975403246017,-0.01988213182988272,0.007528893444072799,0.017995573384704675,-0.00017334316375883623,0.005578834924938639,0.004758035556965734,0.011810981195567071
despair,-0.0552669312522176,0.04899240201231336,0.0008748759466518815,-0.03237042984638652,0.06328222481323273,0.01467503035854466,0.05736978741567328,0.04389913965476167,-0.05746058868184369,0.023697382118241773
violently,-0.020443197485771704,-0.019712474053040406,0.01343741607639633,-0.004708547181941003,0.009785584225206001,0.02299338007891357,0.008389398878761951,0.002820664437793829,0.006081649092554124,-0.008919337639498712
beyond,-0.024241675567321732,-0.010542968853738066,0.00942604321871109,-0.014181943016217518,0.007840683224916734,0.008253941433946574,0.00020494147101488152,0.018944637330648474,-0.0020498752304209033,-0.02399320305546992
monster,-0.034351530376141255,0.032407211535046006,-0.0045001216787047835,-0.009397532045732694,0.027954940657686545,0.024670274781617912,0.06211184666996271,0.020333081583944392,-0.007982117940902658,-0.014640346843261784
tears,-0.03643872611169315,0.03090757055756936,0.0015855294155358408,-0.013569065451534005,0.03723414511507696,0.021254809744162124,0.012249333441277946,0.01999972617080444,-0.04030061365942987,0.03043214971497383
proceeded,-0.022740996691536747,0.018759738435403198,0.0018692171131492565,0.0013478187203580121,-3.502950261541968e-05,-0.001491309129005739,0.02475027455215514,-0.015480440392892175,-0.0020462006979507933,-0.012063109659673717
produced,-0.018459781813624176,0.00472146662977925,0.006733429662329912,-0.009920965384470067,0.003090245860615231,0.02881552289427626,0.010690627632425556,-0.020836172047802325,-0.009988582639369385,-0.013775311651263696
surely,-0.02089912587369008,0.005094349896929408,0.004832187431802698,0.007208141783695204,-0.025896604727440518,-0.0013629516541718207,0.006353862022147268,0.02030859744452621,-0.019411967432457353,0.007260578902274505
call,-0.035832285365046755,0.013103052213455818,0.002709585006960314,0.003386034411036666,-0.14581723886243259,0.0036726920601106196,-0.015875595009174834,0.04299231985358547,-0.07471330594654729,0.036288556242971344
surprise,-0.017252601174184257,0.0006182746099022807,-0.0006192781521008112,0.004788254140146548,-0.010559348175670316,0.023922333498104652,-0.00035054088724104695,0.02390916114050321,0.015229220644370546,0.005778756985386502
does,-0.027333493723032263,0.010239902349116743,-0.013741940460844232,-0.006723226162992195,-0.046353974063148146,-0.022889862182568145,0.020695690698499216,0.004540274056231492,-0.02668956049293078,-0.010189427656118919
six,-0.021591248633250838,-0.010959967337591223,0.0009648784993902208,0.011511341481017652,-0.04444367086830698,-0.006857641808580015,-0.009286957638308608,0.022057464282283806,0.005167567149374952,0.023310200126599456
table,-0.043597023701579765,-0.06649550589926582,0.03419199293166433,0.016301401525716467,-0.0029069739764183014,-0.02370139149007965,-0.03232319673887735,-0.0025259253045162673,-0.024601418760736286,-0.0038043055606684774
besides,-0.02329687683718761,0.008999124812441634,0.012205804144774344,0.009748041641157118,-0.015966510897940576,-0.0009699136465213809,-0.03362947833382165,-0.015275252680797059,-0.023484268240665632,-0.009558398543381183
creatures,-0.030951475414192013,0.029782100119601917,-0.004584755968926283,-0.0069260998161221506,-0.002333114114445833,0.05192308037702645,0.04046080051008952,-0.0486865187647518,-0.03228477324640529,-0.006931740217227554
perceived,-0.03370725793807671,0.023182626589692598,-0.009396352505982215,-0.0015835141637187034,0.012577715337636219,0.03700975098581981,-0.009893444711251203,-0.015125425548278641,-0.0012052898117772212,0.005682830893761711
second,-0.02447209251942491,-0.021841240275895034,-0.010517398205144423,0.011378579082894656,-0.02827703037129434,-0.020784232703512005,-0.012891820555057613,-0.018950132471194894,0.013961866814377116,0.003915607795373367
beginning,-0.02529760528998213,-0.01492099458230794,0.003919482917287967,0.002119817374946213,-0.0005018772015392058,0.006681089633391203,0.004054393392426688,0.0173720063985687,0.010428316464220783,-0.0026026870166622287
hold,-0.020762410434513285,-0.014534866984835897,0.006291028150415235,0.009880761271317538,0.005843080861507771,-0.010530806409197485,-0.00181789036538342,-0.0038444635777316744,0.0010486791543670596,-0.007365333679471744
bed,-0.03559214728606635,-0.015542042091563435,0.004485545476555093,0.027462990413233454,0.02917531716527425,-0.009050930792851726,0.040947042336129086,0.03091755286791356,0.0004313759622519768,-0.00593972456116051
except,-0.023829294985623087,0.0021224348745061145,-0.002726118437417217,-0.002748606274642692,-0.02630790924774003,-0.0010856843477261122,-0.019678109509070806,0.02471244891633203,-0.004854362169168917,-0.0020975039766334435
afterwards,-0.02429974681456854,0.00980392934310596,0.007644743114300846,-0.010557187842512783,0.011589361019115937,0.018098916904105502,-0.02399009097399137,0.00788152332041452,0.01084413857257897,-0.012902606661238662
care,-0.03132652389406094,0.027114859870767605,-0.00482442338384286,0.0021004437788316606,0.024401977069034995,-0.024776970159281892,-0.04864725127217908,0.002877787709336118,0.012368164710464483,0.0033100705996668266
advanced,-0.0216511460046215,0.011493824855872296,-0.0077270912956991615,-0.0007423393210921314,-0.01522777364528234,0.009308034692473259,0.004540744425231582,-0.029089241169745223,0.019676374811512517,0.024917497937742207
geneva,-0.039031020726964225,0.04017397013196563,-0.0034580015262319574,-0.007695508978506518,0.041169730372260675,-0.042766596323409976,0.004216673273004,0.029896470538916472,0.0067013781198009235,-0.04570747836779517
sea,-0.045761595712128296,0.027995840254775774,-0.01807301678819245,-0.012561400086480705,-0.032388735180361346,-0.0191867829893062,0.11759525850256593,-0.055800000427742406,0.006517094941665678,0.028722340197881665
path,-0.026477574028910652,0.01658168917545935,-0.006613766296406774,-0.01065840378267901,-0.006854687168608206,0.04693774710983198,0.04092499924894512,-0.028085182968077983,-0.006192416508020202,0.011426470311551125
sense,-0.031427517041242,0.01230589772241773,0.008323258912016738,-3.413829116489894e-05,-0.08830266897379027,-0.005300579827390241,-0.04121644666180637,0.03782797795814996,-0.040861376399112165,-0.014026096861566561
work,-0.03854569463527152,-0.006786706019354657,-0.01916468990597012,0.009285560493346726,0.0005119196927378851,0.012297668139211515,0.01766275143929888,-0.03972823876144391,0.0004669937378980352,-0.004375413390977448
understand,-0.02746300708973433,-0.010492731821707506,0.0009327825468765082,-0.00042028083513361193,-0.02535987375731023,0.02558613092573966,-0.026227718280752106,-0.03001866128662059,-0.02498801661431707,0.0038751077630442576
white,-0.03566156161166258,-0.03876413144644943,-0.006624495673014514,0.03466817906882918,0.017687684232230143,0.0208287673598737,-0.012763254166774447,0.017086796167934265,0.03287556935369821,0.04484160373265811
across,-0.02848522903755123,-0.018838503954168445,0.004712321428824195,0.012484829913623974,0.0012830690436220489,0.028118767641004884,0.024627129620116078,0.013058584858515045,0.002793552925609256,-0.012353806021475823
hope,-0.04127262482483777,0.029980247327672144,-0.0034018724018881484,0.0015992672362810294,0.008727777623657361,-0.01746969847085582,0.020525892196664685,0.034634661565217134,0.011280279867171051,-0.019202288732604548
ill,-0.03297927645391485,-0.015616970573849706,0.0014337845830490839,-0.008795072045582056,0.011700637903060649,-0.020511186924840226,-0.020437790300555824,0.019932589237289727,0.011173332859557078,-0.0034578117137432493
believe,-0.028518130161684013,0.011651142283307544,0.0034475957195745604,-0.009731056398881874,0.02147086439889742,0.016334262444912907,-0.0068631176364954945,0.025924802096426943,-0.010607578389171585,-0.0011874343460635825
take,-0.03343813074962184,-0.0015965308110032152,0.003030753218844985,0.015335224393806102,-0.006536741490838245,0.0034451424591290442,-0.001972938330000616,0.011724699343358251,-0.013242444306018784,0.023118985296201208
our,-0.13560758678318785,0.11674785919139834,-0.015745516806059692,-0.01420237588919155,-0.17125135283734802,-0.19824922786523502,-0.050196027421479314,0.04654878740673689,0.004855678991653053,-0.017121550641246746
end,-0.028644511515439227,0.0005993983447700179,-0.006564367262199601,0.005869875100284131,-0.020817087981661073,-0.0023539543774773668,-0.016576089212620066,0.024523985623459588,0.040972641202241915,-0.027144833929112756
right,-0.03202001366741002,-0.025151626341312034,0.01999503082047893,-0.022500799316737752,-0.04491062908804402,0.011190912016417438,0.013163395326300549,0.010015113854924856,-0.03178575638673806,0.017019242355442235
years,-0.04461386858363582,0.02751473444435672,-0.012573319396488857,0.0030840738638960447,-0.0012034114694917915,-0.07859335132010499,-0.0726218581304756,-0.03675787838763543,0.049914916359202026,0.019611157651588336
kind,-0.03040346427077784,0.018956386393101193,-0.003142901379347392,0.002136228734125928,0.0035089604529688727,0.0066389678228481125,-0.004324357605126793,0.017287727656712597,-0.00014765106386174713,0.0018722494717937784
words,-0.04792906743694046,0.0336659923899531,0.00250535071482919,-0.001374727057099443,-0.05418504790419552,0.03588085237565437,-0.03154014681607896,0.0036563368180323264,-0.06201934532635133,0.004847403794269309
things,-0.04755657438572877,-0.055497146288952415,-0.018968555399969857,0.015018190317446029,-0.05209036871702654,-0.021575913241088117,-0.024679206573232543,-0.0235425308066177,-0.06371452269316576,-0.008027633982948035
hall,-0.12633298602599252,-0.2278061720617476,0.40117045631850495,0.3468887597819877,0.08789389975711896,-0.11228069535896867,0.11341882637012006,-0.10470292009070964,-0.08498608600020947,0.0017611177568379413
god,-0.02969521033250134,0.01347145392226378,-0.010193150080608627,0.0030882756292505264,0.015316671940492684,-0.007433326157600198,-0.002251082067677655,0.02907784216070914,-0.02762486934323098,-0.00628055877281885
child,-0.0482291779581707,0.04430615992069172,0.0009902758699867568,0.00786008346381695,0.05707517899218815,-0.0404794404048953,-0.08382990743364183,0.07263182224307574,-0.014912644286907898,0.025750257510419983
moments,-0.022532517543117907,0.014329210160454476,0.0003003518847190787,-0.0066150849855185385,-0.0012506676991012402,0.0073961475229454175,0.04263587218669792,0.014917272230331687,-0.015903932678060888,-0.0012040634579102546
pain,-0.028478704024125293,0.014664542741855384,-0.01038252500805867,-0.002770791146164689,0.02566157486623189,0.059982797532389956,-0.02752585640363906,-0.02127329259423044,-0.022120199667261357,0.013338268773614183
help,-0.020963996562713506,-0.021700719601921187,-0.022346313431861664,-0.008662814589702316,0.0038668025444862095,-0.012133903549701064,-0.00552757945317141,0.0006496877352061046,-0.03870368412744029,0.014288013492723909
bound,-0.023842224464122708,0.013542884843953294,0.0008704594383786259,-0.016466238246058994,-0.008890195836443055,-0.03231131685536386,0.0046333767098967445,-0.015099407035964296,-0.015251289324300497,-0.006633122827960146
purpose,-0.026912962905944127,0.020442148011701335,-0.0022676657283640577,-0.0026694070185462222,-0.0424730263928387,-0.01317007123602097,0.016759943436909848,-0.025364547556819318,0.024107732698033926,0.034154636784946714
street,-0.04997067486017219,-0.06951278996099729,-0.015646997801700764,0.01193236555610805,-0.02863215593555847,0.09450507511994666,-0.009488907114150088,0.11444446194790296,0.2139761958916345,0.058249029832622756
sent,-0.020702254392618104,-0.012760284545373632,-0.008310736943500926,0.014093373749202397,0.008018024123784736,0.011054793913368926,0.0036271250268438875,0.025729496321339935,0.005340610367318251,0.021595258362395953
self,-0.02574917595957624,0.018675101085444595,-0.007700868029818745,-0.005007376129911464,-0.008773399002511659,-0.021504937766563623,-0.017713305497428018,-0.020322919308564395,-0.010033279292166474,-0.013949761898431414
free,-0.030952130549078808,0.021561154235591594,-0.012865942866238525,-0.008548494068236342,0.019930754101716647,0.004338586964212972,0.0576393522975669,0.0022197368702566935,-0.007640698755610699,0.0006805229273449346
desired,-0.03061703270785974,0.028485725888322388,-0.0009248389233634279,-0.00240895522395156,0.018567765514419025,-0.01539460783395845,-0.016539882121995596,0.01490024022144021,-0.0027155700887858936,-0.029533340838829147
secret,-0.02795499804375588,0.0047978547015932165,-0.01356846832947987,-0.013054494721277501,-0.03165704788343384,-0.033477241855842464,-0.03392266960426527,-0.04293943479549575,0.02693265594515576,-0.011401825262245304
move,-0.02451135542026465,-0.0035639095338051443,0.004343573398029075,-0.0021340627502510604,-0.07347704979062579,0.010421934981191575,0.003631904053636998,0.01981411774632258,-0.04956522399254672,0.011325477678491198
gentle,-0.04209294177829693,0.03948734074232075,-0.0025142464343014042,-0.0010607971634346489,0.03528794490650308,0.0969942081576194,-0.05289446986730859,-0.0858514685358381,-0.02860227520507954,0.010969737240404828
small,-0.03078910799829746,0.008568201232725864,0.013837652528617461,0.005102818561622747,-0.04170290357683224,0.038062259891420765,0.020143220312980537,0.002388347255391467,-0.012741674863333623,0.010316524228237594
filled,-0.033173525281589226,0.021451210938455968,-0.0029826360373511524,-0.005167032612757596,0.023607368778815165,0.016010153783616712,0.01216235693296768,-0.007352186914442535,0.026800735342585105,0.005690790598090796
altogether,-0.01796416530259992,-0.020807336254332613,0.018540493284524062,0.018541028857255074,-0.02120513263186673,0.009726649136240335,-0.005677177115189451,0.0032251291753058794,0.016133714166298926,1.7650173340077245e-06
allowed,-0.029899610764288584,0.021577741370257596,0.005073659522068724,-0.005440826299652723,0.012749616848430245,0.02692403218278901,0.002382869904266544,0.0017117703515486672,-0.019556024322673567,-0.01356438356442038
live,-0.030514677421075526,0.02072110489292589,-0.008142989743856344,-0.004005704872952741,0.013835743488826047,-0.000438883407862572,0.05476815600676554,0.012024588728922805,-0.02691235938675939,0.019276100644460305
slowly,-0.019925522318703245,-0.022411438438529715,0.007263227954553556,0.003992580339734934,-0.01508856355109554,0.021488557869749222,-0.006392990498648213,0.015505208187155893,0.0592958486250591,0.02435114015827308
reflection,-0.023976503935011436,0.007154763173142262,-0.01018132826163704,-0.000849381507916766,0.0019308336058836814,0.003158536962529762,0.014141459970215991,-0.004958608025878375,-0.03360914769505504,0.0016238400454017664
outside,-0.02633006842702064,-0.03971661349528287,-0.016581535518326255,-0.0005677414665296041,-0.014934946330423811,0.024737173672246555,-0.015244308886912791,0.011568221592579024,0.012744628947337047,0.05692872209646821
destroyed,-0.027747260844793828,0.02565493083273362,-0.003904402744215355,-0.008108485975854377,-0.017303803169062052,0.009916266600884934,0.06092102695641679,-0.008909297286320682,-0.01844869384072088,-0.012896394052993634
ask,-0.01971833318100237,0.002663896412921503,0.006639584759608804,0.0077554512479368854,-0.033323425663385406,-0.001878007188296106,0.022677349587760205,0.01030596774438623,-0.035639753753787584,0.01897021394861804
destruction,-0.027310644304624244,0.02345560218738372,-0.005937449784058399,-0.006284580343834423,-0.012621575395959027,0.005783502858965351,0.0703976390218724,0.004389764489379701,-0.023903969577725934,-0.005757191955292601
fathers,-0.029700101759385287,0.024462781668085246,-0.006223828498937836,0.0006026104760126801,0.029412632902261142,-0.03623321855249256,-0.019537076141333952,0.027053721701907042,0.03276126096728946,0.01156259238661167
abruptly,-0.02073311510059777,-0.037123035957748414,0.0034738590584519934,0.004657309190476373,0.0024190270978550507,-0.0031885097573182506,-0.006476347696004942,-0.005409347361736189,-0.012077038977565303,0.00029180847891836006
directed,-0.020718311136973932,0.007617670206289383,0.00726954501342545,-0.00048558128264218674,0.009639683213585961,0.030287761008726093,0.0022464819755232965,-0.022088950659251705,-0.0011182539200663836,-0.027783334919974065
business,-0.01749084219735178,-0.018796312286163182,0.013224168923006903,0.019404014781258493,-0.007598029498168498,0.0006016823459897908,-0.006045721804310563,0.011691066897822027,0.005301551056707337,0.015233959848135293
sought,-0.02299434307207757,0.02006580818804307,-0.003630729927355603,-0.0020440281780327663,0.0074220435611918704,0.0007421844640261392,0.011656734137782563,0.008310094156983673,0.011550791594258035,-0.006286967262866819
awoke,-0.023514381382925508,0.007517730046634291,-0.010599104585237204,-0.0037201454562311555,0.0036504335673098586,0.042674804815828186,0.029474167208334377,-0.0032339078816951304,-0.016464070195884507,0.017978014126573655
doing,-0.02012681755937614,-0.00746260502843047,-0.007946892812136992,0.005626897428888058,0.0061088249620008415,0.0011857867763725067,-0.01495198693290894,0.00903274797208604,0.00790230152680501,-0.0078032217872168
determined,-0.023768934390059646,0.02005922696753857,-0.0003391231670048523,-0.001972535695437885,-0.025075942796908376,-0.013998514798652611,0.04475680659421422,-0.037095213903864964,0.020745832299549884,0.02576930488241005
conversation,-0.028453898521721067,0.009398476356886395,0.019646017346755508,0.015756652887416005,0.017865666299351015,0.033706364870087144,-0.04137877093298017,-0.01465589340205449,-0.018913964872922906,-0.0009274554574048214
sort,-0.022067832467538382,-0.038288203190783875,0.006953399936870014,-0.03177268815517171,-0.002238526228586599,0.0031212056595351944,-0.0054080358527510124,-0.0023328268802507916,-0.0046586589427653705,0.01445727441414172
wonder,-0.028821513300622662,0.01832058605947671,0.004867704080591725,0.007933600125484443,0.013717349350487852,0.032352404680140404,-0.02213433233203043,-0.02316486171176545,-0.025424693797557827,-0.02870373737392198
continually,-0.021896839393694384,0.022261958083162718,-0.002960353139729641,-0.004785751490057266,-0.006810671802014329,-0.027998013242058133,0.0202869486213732,-0.033337123174648806,0.03431504383532573,0.008325001922903513
visit,-0.026597424891563495,0.016837696524939005,0.0009264597374912848,-0.0029723022300737786,0.00836040820791785,0.0034445455652122228,-0.015499297303556352,0.003898333127970024,0.019182791161614476,-0.01475817693085134
aside,-0.020694381218138328,-0.01955927688464751,-0.002037341910013342,0.01675467732387314,-0.0009089423591601615,-0.0026389556381602747,-0.009484516192912634,-0.006299949876253263,0.006241876901586598,-0.016271361733300994
walked,-0.029515423714951135,-0.006787538557817379,-0.024635183702331514,0.00198308940482549,0.027282044485752412,0.02985385100821658,0.02686854682370638,-0.009271389847157854,-0.015111381351764059,0.012412201888874123
taking,-0.018857797012739853,0.002896930315437997,0.014076935650335487,-0.0016399294509655434,-0.008083709016440255,0.010879203274671378,-0.0143097400035142,0.003282438066771588,-0.02869235453005272,0.005613111689776619
difficulty,-0.02137411795906778,-0.0019652444187134963,-0.0027530315671527696,0.004661385824902009,-0.011580090044329,0.03487317196790969,-0.010668199741331518,0.015750985541723498,0.03291818455732006,0.019693612732185863
flung,-0.02175486340782674,-0.031032971384691275,0.00031080058207744437,0.03046050960733708,0.0101921422096475,0.0024152303613827093,0.012912073000782218,0.009997045766546567,-0.0068075100914200635,0.014407089310959615
sir,-0.03949025941782836,-0.041322970876605025,0.055456226046546146,0.07009494912217677,0.03483583645219518,-0.022136740129048437,-0.02424445993761245,0.03962358267213802,-0.04089659383928967,0.08484621126016115
brother,-0.03238374625694577,0.025043791528415106,0.004307372315448892,-0.003806615089824675,-0.014621476264781167,-0.02171644546845148,-0.024406538048352498,-0.006001722378208346,-0.012562927333949534,0.01468026643655311
turning,-0.019215004851034966,-0.009232009981847832,0.021407699149829793,-0.01965472549853432,-0.0019899128101967573,0.0036911805031802523,0.006449438168964113,0.015746928512032052,0.004748498812174005,0.011355780440523263
listened,-0.02193315416089309,0.004685056461443925,0.0006242131999977482,0.006950884095970507,0.007292123262054322,0.01727063530484865,-0.001022157574651553,-0.01081203415548834,-0.03521641825140318,0.013347942343438272
thus,-0.04760175682650095,0.04298095963073107,-0.0025382313525793483,-0.004340452451650857,-0.026992088582438446,-0.02416181080114173,0.03963492871802216,-0.019234652899008043,0.0038782409213783523,0.03687639446211556
old,-0.05762686429952102,-0.0019106435274987945,-0.007130821017859082,0.014969527187147579,0.02707502468246481,0.14778195797523935,-0.0824853507332851,-0.05722900670159256,0.007041998428582287,-0.01036331263707149
asked,-0.028165495300862795,-0.023263730067819857,0.00862666957207147,-0.019341878953238655,-0.0010878517506821004,-0.0007698801818822148,-0.0002796632206833099,-0.006753716545219208,-0.00500271142865574,-0.006349369727531932
whom,-0.05999546337927312,0.054615649099645135,-0.0065797516836214225,-0.007029919973212894,0.01869377511448277,0.006627927050587286,0.046811700276009574,0.035710392794978146,-0.02019397518292904,-0.007963619457425434
against,-0.030790173771202186,-0.011430740284853583,0.0010382199682391772,0.0029682103482482096,-0.007375431443942352,0.01993279584184165,-0.008113868192864237,0.04590694511286532,0.01468851072135091,-0.009967085730911235
say,-0.03842834333225038,0.0001588565488444864,0.011966106471459292,0.0005472775756675945,-0.08132740116408521,-0.02685941379106276,-0.033136870108292665,0.03681309407882389,-0.022998976866673588,0.03423206261472463
cannot,-0.03966504360602915,0.02471545473160981,-0.00619526436190149,-0.005312734712670729,-0.058630568017849334,-0.0046848074872996815,0.017255126686584788,-0.012932515525951146,-0.03393324115194969,0.015313364530542183
eye,-0.029798604169476342,-0.000619502476938348,-0.0005025638574979152,0.0022522435042751365,-0.07417050062017137,-0.0015379099380400183,-0.018305982082756765,0.032169293618776164,-0.0034677793864513096,0.021024853605758523
sat,-0.03505559791070122,-0.019709050392047883,-0.014737569731333814,0.013725973968803144,0.01492626163229056,0.05477489969801836,0.0006675906313421306,-0.012129002835146584,0.001329994603561698,0.027074221756902384
whose,-0.044390029722048634,0.032935373941352514,-0.0017816465704120832,-0.005399623447238771,-0.014363874527914756,0.0003759805500683396,0.011297792172946207,-0.021770504582241997,-0.017555669381551994,-0.001996778597563118
light,-0.04979069883583056,-0.01760743806649104,-0.010726590627437872,0.007654003767304857,0.005187133181074385,0.030742363865527415,0.014173687404108121,-0.06253814339267351,0.0061974500296187954,-0.04351963903305114
others,-0.026817907457103874,0.008619269519951777,2.638540858166487e-05,0.002899063685717418,-0.009947645466597089,-0.005905664072287897,0.009056753130572692,0.018234949985779656,0.009303312200946993,0.002759607149033883
